Reservation_ID,Odo_Start,Odo_End,Fuel_Level,GPS_Lat,GPS_Lon,Max_Speed_kmh,Harsh_Events,Damage_Flag
RES-03585,"69,757km","70,066 km",0.9,18.21,79.87,149 kmh,3,0
RES-03586,49358km,50121km,0.53,26.06,78.11,161 kmh,2,1
RES-03587,99625km,"99,318km",62 %,15.04,82.73,65,1,0
RES-03588,81438,82619,32%,16.6542,76.473,147 kmh,0,0
RES-03589,"119,497km","120,984km",46%,15.9663,77.9686,75,6,0
RES-03590,"43,747km","44,188km",40%,18.87,82.0126,100,0,0
RES-03591,"16,504 km",17764km,78 %,15.1827,81.795866,61,3,0
RES-03592,31308km,"32,089km",0.2,23.96905,79.25,143 kmh,3,0
RES-03593,80281km,80944km,0.54,13.5943,80.42,179 kmh,3,1
RES-03594,79562km,81411,39%,22.23,79.01,135 kmh,5,0
RES-03595,41476,"42,048km",0.21,20.087826,75.77,91,5,0
RES-03596,14658,"15,208 km",61%,20.837658,84.5677,178 kmh,0,0
RES-03597,"31,285km","33,230 km",0.28,27.99,80.06,52,1,0
RES-03598,"114,968km","115,006km",17 %,17.13,85.694516,137 kmh,3,0
RES-03599,"36,041 km",36311km,50%,21.47,79.039807,163 kmh,0,1
RES-03600,"105,058km","106,197km",63 %,18.18,82.5566,45,4,0
RES-03601,"44,093km",44828,0.8,26.003436,86.529608,78,4,0
RES-03602,"54,788km",54745km,0.1,14.253595,78.67,89,3,0
RES-03603,25407,27186,0.12,14.7313,72.353376,142 kmh,5,0
RES-03604,99005,100293km,68 %,16.53,85.7941,175 kmh,6,0
RES-03605,"110,291km",110472km,53 %,21.292427,81.028741,172 kmh,1,0
RES-03606,"69,864 km","70,948 km",0.99,21.76,85.806778,87,4,0
RES-03607,10050km,11530km,41 %,26.698106,80.639966,157 kmh,5,0
RES-03608,"111,139km",112823km,85 %,13.280279,81.919665,98,3,0
RES-03609,36888,38612,98 %,27.65,78.806422,140 kmh,2,0
RES-03610,90933,"90,573km",75 %,14.3239,85.9529,43,3,0
RES-03611,57966,58517km,0.3,18.603652,83.682491,132 kmh,1,0
RES-03612,"24,574km","25,167 km",89 %,24.105463,86.79,175 kmh,2,0
RES-03613,"59,846 km","60,846km",0.3,19.6,84.1948,40,6,1
RES-03614,108316,109190km,57%,12.1144,79.9511,156 kmh,5,1
RES-03615,64456km,"65,606 km",0.21,16.303039,72.5,92,2,0
RES-03616,96401km,97218,21%,23.3796,83.1532,93,1,0
RES-03617,"60,328 km",60743km,31 %,12.9147,74.1565,178 kmh,3,0
RES-03618,"87,141 km",88114km,0.1,22.473019,76.18,179 kmh,6,0
RES-03619,21996km,23446km,35%,26.1997,74.990345,73,4,0
RES-03620,"41,313 km",41371km,88 %,21.930385,81.984713,55,0,0
RES-03621,"103,233 km",104944km,42%,21.172828,72.56,168 kmh,2,0
RES-03622,"61,190 km","60,971km",56%,27.918523,83.3646,145 kmh,5,0
RES-03623,81981km,"82,331 km",44%,26.4696,80.3174,148 kmh,3,0
RES-03624,"119,751 km",121370km,68%,27.1069,87.202002,142 kmh,5,0
RES-03625,33565,33773km,0.34,17.8463,87.031688,153 kmh,5,0
RES-03626,"87,962km","89,060km",74 %,22.0,81.3894,180 kmh,4,1
RES-03627,29004,29706km,74%,23.606324,81.57,156 kmh,1,1
RES-03628,"60,252 km",61787km,0.5,23.385097,72.606672,180 kmh,5,1
RES-03629,42530km,"44,511km",0.6,26.7263,84.7264,71,3,0
RES-03630,"48,332 km",48352,38%,15.171278,86.123,142 kmh,1,0
RES-03631,"25,018 km",26518,0.23,25.6998,79.41,179 kmh,6,0
RES-03632,"13,930 km",15297,7 %,15.51,77.079868,120 kmh,1,0
RES-03633,13856,13947km,30 %,22.07,75.61,48,4,0
RES-03634,"9,086 km","10,738km",0.2,23.66,78.514,147 kmh,6,0
RES-03635,"96,522 km",97613km,0.9,18.386081,86.3573,60,2,1
RES-03636,48886,49296km,0.89,15.569698,84.965194,90,4,0
RES-03637,62231km,62999km,45%,16.658339,74.6366,164 kmh,3,0
RES-03638,38618km,"38,740 km",0.94,26.45,74.1295,50,4,0
RES-03639,"72,518 km",74311km,0.5,26.19,87.510378,90,1,0
RES-03640,"25,681 km",26141km,0.6,25.98,81.972214,46,3,0
RES-03641,"22,252km","22,391km",84%,25.3367,84.949468,61,2,1
RES-03642,106766km,"107,128 km",0.72,12.656306,78.1335,157 kmh,4,0
RES-03643,52942,"54,356km",0.9,14.904682,86.85,40,3,0
RES-03644,"43,610km",44688km,0.16,20.8441,87.57,94,1,0
RES-03645,45965,47770km,0.78,16.8518,85.3792,100,4,1
RES-03646,"116,792 km",118232,0.39,15.434531,72.053936,73,3,0
RES-03647,115062km,114636,52%,20.505019,85.813402,96,3,0
RES-03648,56729,"57,150km",68 %,18.36,84.198925,142 kmh,1,1
RES-03649,"43,449 km",43601,0.9,15.7415,73.479,161 kmh,5,0
RES-03650,"54,777 km","55,296 km",63%,26.2884,80.2664,142 kmh,4,1
RES-03651,"70,328km","72,096 km",30%,22.261641,83.664771,90,1,0
RES-03652,"33,621km","35,601km",0.47,27.8713,80.7335,93,3,1
RES-03653,42436,"42,866 km",48 %,12.3857,75.77,154 kmh,3,0
RES-03654,"34,253km",35412km,0.7,19.7201,87.76,73,3,1
RES-03655,43276km,44912,16 %,26.79,86.0647,165 kmh,0,0
RES-03656,11671,"13,299km",47%,26.89,83.189111,146 kmh,2,0
RES-03657,"10,803km",10971,75%,22.3,80.0997,76,4,0
RES-03658,"58,298km","59,163km",23 %,17.54,76.0093,154 kmh,5,1
RES-03659,"68,367km",69262,0.92,25.077752,79.286069,59,0,0
RES-03660,96700,"97,754km",7%,23.9411,75.27,79,0,0
RES-03661,24417,"24,537 km",0.78,15.82,79.9497,74,5,1
RES-03662,"36,869 km",37077,0.3,26.858816,74.956791,140 kmh,5,0
RES-03663,"78,814km","80,682km",65%,26.7716,85.79,94,1,0
RES-03664,"36,622 km","37,602km",0.59,19.1726,75.2,87,2,0
RES-03665,44413km,"44,856km",24%,12.05927,83.2775,156 kmh,6,0
RES-03666,"55,186km",57090,0.8,23.98028,72.2326,56,2,0
RES-03667,67762,"68,104 km",0.1,14.955585,82.47,47,2,0
RES-03668,"94,997km",94850km,85 %,25.97,79.63,132 kmh,2,0
RES-03669,64906,"66,536km",19 %,19.9164,80.4616,125 kmh,1,0
RES-03670,44498,"46,370 km",0.36,25.98,84.5444,87,4,0
RES-03671,72874,74396km,54 %,24.89,83.64,178 kmh,2,0
RES-03672,"76,197 km",77152,0.3,24.824678,75.99,126 kmh,3,0
RES-03673,49480,50222km,13 %,26.1498,79.4144,177 kmh,5,0
RES-03674,"34,960 km","35,271 km",0.5,22.8738,86.24,152 kmh,1,1
RES-03675,"29,198 km",30984km,50 %,15.722647,72.23,84,5,1
RES-03676,"44,297 km",46005,0.85,25.9425,72.35437,59,4,0
RES-03677,"70,075km",71867,0.35,21.604498,84.794205,132 kmh,6,0
RES-03678,"30,495 km",31211km,51%,26.848836,82.25,63,6,0
RES-03679,74896,76895km,76%,17.7687,77.19,122 kmh,6,0
RES-03680,51262km,51469km,0.1,15.72,75.8287,88,4,0
RES-03681,81839km,"82,274 km",0.35,18.395328,77.876164,149 kmh,6,0
RES-03682,"93,847km","94,559km",40 %,16.108911,73.7748,169 kmh,3,0
RES-03683,35593km,"37,411 km",0.52,13.951696,83.3602,51,4,0
RES-03684,"37,024km",38733,45%,19.03,83.95,148 kmh,1,0
RES-03685,"77,424 km",79007km,77%,17.7702,72.38,167 kmh,5,0
RES-03686,18632km,"20,244 km",30 %,15.3178,85.3741,98,1,0
RES-03687,26761,27967km,79 %,16.0034,84.6947,145 kmh,3,0
RES-03688,118991km,"120,879km",0.15,25.1745,85.109,130 kmh,6,0
RES-03689,66629,"66,976km",0.31,17.071309,86.9326,68,1,0
RES-03690,95114,"96,702 km",0.4,19.0473,85.702787,83,1,0
RES-03691,"49,805 km","50,479km",33%,24.4576,75.5355,70,2,0
RES-03692,100754,"102,162 km",12%,17.303057,79.8,53,6,0
RES-03693,53203km,"54,138 km",98%,17.650094,85.08,168 kmh,1,0
RES-03694,115811,115834,0.05,19.620016,85.57,167 kmh,0,0
RES-03695,"71,897 km",72613km,0.94,23.5728,87.59,155 kmh,2,0
RES-03696,"83,692 km","83,748km",0.3,23.027,72.960875,176 kmh,5,0
RES-03697,"76,871km",78064,0.46,13.875328,83.3708,40,4,1
RES-03698,11945,13696km,0.24,27.84838,82.723209,137 kmh,2,1
RES-03699,51003,"50,929 km",0.1,27.23,78.19,71,6,0
RES-03700,"93,084 km",94220km,0.7,22.43,84.37,136 kmh,3,0
RES-03701,48337km,49141km,78 %,18.5263,86.0066,166 kmh,4,0
RES-03702,101453km,"101,856 km",59%,22.771217,87.73,86,0,0
RES-03703,73787,"74,033km",65 %,17.570729,73.3756,64,5,0
RES-03704,"94,200 km","94,821km",0.4,14.15,80.9,126 kmh,2,0
RES-03705,"91,222 km",91569km,0.9,19.61026,82.554635,80,5,0
RES-03706,117587,"117,973km",24%,18.67,74.66,57,3,0
RES-03707,70808km,72611,0.87,25.092067,81.4298,86,0,0
RES-03708,"77,939km",78428km,0.8,25.4435,77.06,168 kmh,5,0
RES-03709,64987,"66,700 km",0.7,24.04,87.6143,81,6,0
RES-03710,"61,056 km","61,344 km",0.6,23.460485,78.1592,149 kmh,1,0
RES-03711,"69,508km","69,559km",0.1,22.9134,78.4471,46,1,0
RES-03712,"99,616km",101017km,38%,16.71488,72.84,166 kmh,1,1
RES-03713,46565,47563,0.96,24.03,73.12,56,2,0
RES-03714,18159,18320,0.79,18.6398,80.4024,67,4,1
RES-03715,75228km,"75,393 km",0.24,18.1517,76.5,122 kmh,6,0
RES-03716,"67,735 km",69413,0.8,13.3809,79.2264,58,6,1
RES-03717,75220,"76,386km",16 %,19.646304,87.283963,49,1,0
RES-03718,90738km,"91,703 km",96%,13.917464,86.79,123 kmh,2,0
RES-03719,"53,459 km",54397km,11%,15.7519,82.7769,120 kmh,2,0
RES-03720,"27,789 km","29,469km",23 %,26.6931,75.6525,163 kmh,5,0
RES-03721,"13,654 km","13,331 km",30 %,16.18,73.638108,74,6,0
RES-03722,71582,"72,288 km",53 %,13.379,83.4976,66,4,1
RES-03723,117604km,"117,682km",0.95,18.86,72.29,61,6,0
RES-03724,38646km,38927,0.31,24.05,83.731895,92,5,0
RES-03725,"53,234 km","54,912km",7%,14.24829,81.268836,141 kmh,2,1
RES-03726,"55,171 km","56,758km",55 %,12.12,76.85,164 kmh,1,0
RES-03727,"94,282km",94557,0.15,22.410639,79.154,75,1,0
RES-03728,"23,761km",24528,0.80,20.52,80.9392,179 kmh,6,0
RES-03729,89956km,"91,454 km",39%,19.3781,74.5768,138 kmh,3,0
RES-03730,100675km,"101,352 km",1.0,20.59,80.001834,44,4,0
RES-03731,43111km,42619km,0.10,26.02,77.59141,45,3,0
RES-03732,"54,064 km","54,429 km",69%,12.27,72.35,178 kmh,2,0
RES-03733,"95,439 km","96,731km",0.78,13.66,86.71,179 kmh,0,0
RES-03734,97913km,"98,859km",72%,26.15,87.28,88,4,0
RES-03735,6019,6940km,61 %,27.8055,72.414544,92,1,0
RES-03736,109228km,110342,5 %,13.62,80.07,53,0,0
RES-03737,11055km,11105km,23%,25.65,75.1131,178 kmh,0,1
RES-03738,"57,292 km","59,232km",0.7,18.3267,77.4867,49,6,1
RES-03739,"92,054 km",93196km,0.99,27.6446,82.27,61,4,0
RES-03740,66339,"67,920km",53 %,25.519524,87.41,158 kmh,0,1
RES-03741,"117,066 km","118,358 km",96 %,13.12,76.59,80,2,0
RES-03742,41514km,43282,74%,26.37,74.3613,149 kmh,2,0
RES-03743,60734,"62,617km",0.31,14.018123,78.53,125 kmh,5,0
RES-03744,"74,879km",76443,28%,21.116547,87.11292,127 kmh,5,0
RES-03745,14804,16264,0.7,27.3298,73.8914,133 kmh,2,0
RES-03746,"113,528 km","114,163 km",0.8,13.011801,86.02,51,4,0
RES-03747,"62,310km","63,458km",73 %,26.46,83.58,138 kmh,4,1
RES-03748,"30,652km",30804km,76 %,14.64,73.085131,62,0,0
RES-03749,58560,58698km,34 %,14.6707,78.366,124 kmh,0,1
RES-03750,100079km,101416km,0.63,25.266268,81.48,127 kmh,5,1
RES-03751,67888,68623km,97%,15.1,80.392014,171 kmh,6,0
RES-03752,17260km,17912,0.45,13.4,79.63,180 kmh,5,0
RES-03753,73158,"73,468 km",100 %,23.230369,85.81,146 kmh,2,1
RES-03754,"96,734km",97440km,51%,21.48,84.8437,57,6,1
RES-03755,"76,117 km","77,511km",75%,20.808,79.8292,121 kmh,0,1
RES-03756,74630km,"76,546km",22%,18.82,77.625,48,0,0
RES-03757,"86,091km",86449km,9%,22.44,76.4182,87,1,0
RES-03758,74276km,76148km,16%,19.4545,75.13,148 kmh,2,1
RES-03759,20017,"20,287 km",48%,22.715,74.710932,164 kmh,1,1
RES-03760,"26,278 km",26288,0.99,26.838772,80.105288,73,2,0
RES-03761,110614km,112166,0.29,22.43,87.55,70,1,0
RES-03762,"115,527 km","115,152km",0.2,12.26,87.889251,85,4,0
RES-03763,78478,79405,88 %,14.2615,74.77,134 kmh,3,0
RES-03764,28577,29144km,54 %,13.6906,82.45778,89,5,1
RES-03765,17016,17927km,0.93,15.632731,77.7034,170 kmh,0,1
RES-03766,"107,287km","107,523 km",0.5,19.588,77.94,45,0,0
RES-03767,"58,184 km",58418km,28 %,12.529877,83.746659,40,6,1
RES-03768,"10,403 km",12108km,0.10,12.7903,86.6504,64,2,0
RES-03769,111736km,"112,413km",0.56,13.6937,77.85,121 kmh,5,0
RES-03770,"60,180km","61,488km",28%,16.18,87.522309,87,5,0
RES-03771,29800km,"31,657 km",0.5,27.279646,86.404716,171 kmh,5,0
RES-03772,"43,141km","44,562km",85%,24.56,87.0777,65,2,0
RES-03773,"61,309 km",61510km,0.6,21.9287,75.504849,85,3,0
RES-03774,"32,854km","34,712 km",1.0,23.960811,73.321,165 kmh,2,0
RES-03775,18619km,"19,274 km",0.30,23.0208,86.454106,98,4,0
RES-03776,"97,732 km","98,959 km",70%,21.341156,74.2782,57,1,0
RES-03777,95781km,97444km,49 %,19.38,72.2035,45,1,0
RES-03778,65353km,65370km,0.79,23.7681,75.7562,155 kmh,5,0
RES-03779,"52,977km",54125km,53%,16.63,74.743,154 kmh,0,0
RES-03780,25141km,"25,053km",0.4,13.14,83.91,167 kmh,2,0
RES-03781,8089km,8977km,100 %,20.610207,85.897497,171 kmh,5,0
RES-03782,113356km,"114,261 km",0.34,17.88,72.355262,64,3,0
RES-03783,12652,12910km,60%,27.4644,75.156367,94,4,0
RES-03784,101335km,"101,493 km",0.1,21.8446,76.642,164 kmh,0,0
RES-03785,"10,957 km",11392,60%,12.4774,81.12,163 kmh,3,0
RES-03786,"71,148km",71910,28 %,25.37,76.3126,95,0,0
RES-03787,"77,981km","78,285km",47 %,17.2182,87.5621,91,5,0
RES-03788,50333,50377km,17 %,14.32,86.069059,175 kmh,3,0
RES-03789,62177km,62204,0.5,17.63,75.53,121 kmh,0,0
RES-03790,"13,138 km","14,320 km",0.2,20.586597,86.404652,43,5,0
RES-03791,"102,112 km","103,681km",70 %,12.2359,73.37,171 kmh,0,0
RES-03792,"95,645km","97,555km",0.7,25.7061,74.44,154 kmh,3,0
RES-03793,"35,889 km",37687,0.8,20.7729,73.6307,90,5,0
RES-03794,89850,"90,966 km",0.65,19.76,73.6952,147 kmh,2,1
RES-03795,"20,690km","22,271 km",0.62,15.4,83.098736,58,6,0
RES-03796,63113,64361,48%,24.14,76.33204,45,0,0
RES-03797,93016km,"94,981km",78 %,14.9119,77.79,170 kmh,0,0
RES-03798,"49,193 km",49727,0.51,12.1,77.05,134 kmh,6,1
RES-03799,31922,"33,273 km",18%,22.8082,74.193927,54,4,0
RES-03800,21614km,"22,060 km",1.0,17.44,75.63,77,2,0
RES-03801,108004km,"109,880 km",24%,27.43,85.2843,143 kmh,1,0
RES-03802,112476km,112985km,0.73,21.137216,86.61,44,6,0
RES-03803,"82,222km",83282km,32 %,14.31,78.315306,142 kmh,3,0
RES-03804,"74,016km",74360km,51%,16.236526,84.3176,59,4,1
RES-03805,"66,670km",67344km,0.3,14.95,74.2721,166 kmh,1,0
RES-03806,61377,62616,19%,21.52,81.8581,179 kmh,2,0
RES-03807,52741,54346,57%,13.6446,74.98,54,1,1
RES-03808,7388,7584km,52 %,24.553919,86.355591,156 kmh,2,0
RES-03809,"37,082 km","38,223 km",12 %,18.33,76.4411,121 kmh,4,0
RES-03810,52868,"53,192 km",1.0,17.44,83.56,162 kmh,1,1
RES-03811,"107,601 km","107,916 km",0.3,13.3585,86.32,44,3,0
RES-03812,"17,037km",18559,0.69,13.055612,82.416272,96,0,0
RES-03813,16281km,"18,188 km",0.7,13.6214,76.5,172 kmh,6,0
RES-03814,"59,617 km","60,512km",0.89,21.44,74.5793,156 kmh,6,1
RES-03815,7238,"7,466km",84%,17.7879,78.1,73,0,0
RES-03816,"101,108km","101,250km",0.45,25.032115,73.799276,50,4,0
RES-03817,"90,810 km",92496km,0.9,12.0294,76.812461,69,0,0
RES-03818,"6,563km",7571km,49%,12.801,75.33,161 kmh,5,0
RES-03819,43094,43969,0.42,12.3175,72.4442,168 kmh,2,1
RES-03820,"80,189 km","80,590km",16 %,25.89,78.69,122 kmh,6,0
RES-03821,90794,"91,339 km",93%,23.47,73.4527,137 kmh,3,1
RES-03822,64163,"64,444 km",0.96,21.9496,75.505522,170 kmh,4,1
RES-03823,"69,071 km",70844,94 %,17.430013,72.6,67,5,0
RES-03824,"77,892 km",78236,26%,21.31,78.307117,169 kmh,6,0
RES-03825,"116,038km","116,605 km",0.74,14.571327,81.31,155 kmh,2,1
RES-03826,"116,621km",117062km,0.61,25.733872,72.8301,127 kmh,2,1
RES-03827,63663,"65,584 km",52%,24.144092,78.7481,178 kmh,1,0
RES-03828,"8,562km",10520,28 %,20.223351,73.0434,159 kmh,3,0
RES-03829,"77,321km","77,719 km",81 %,13.0702,77.98,98,6,0
RES-03830,"79,305km","78,988 km",84%,26.9167,80.41,42,2,0
RES-03831,"34,642km",35276km,62%,26.423688,86.380503,132 kmh,0,0
RES-03832,"38,961km",40006km,0.4,19.19,76.627715,153 kmh,1,0
RES-03833,"34,615km","35,053km",44%,14.980079,85.78,55,5,0
RES-03834,52127km,"52,272 km",0.2,15.25,77.69,59,1,1
RES-03835,"36,692km","37,597 km",34%,25.77,87.39,156 kmh,0,0
RES-03836,9104km,9993,17 %,23.1757,76.38,180 kmh,6,0
RES-03837,"45,155 km",46369km,83 %,15.790432,82.6957,150 kmh,6,0
RES-03838,"98,359km",99569,20%,25.9196,72.848222,147 kmh,6,0
RES-03839,"95,681 km","95,728km",97 %,27.49262,81.821414,52,3,0
RES-03840,92665km,"94,423km",65%,19.56,86.11,126 kmh,1,1
RES-03841,"94,383km",96075km,9%,21.01,80.881,169 kmh,1,0
RES-03842,37401,37692km,90%,18.0688,72.321765,49,0,0
RES-03843,"41,558km",42470,66%,18.4498,74.90653,156 kmh,1,0
RES-03844,89143,89596km,23 %,19.9045,80.4375,86,2,0
RES-03845,"53,279km","53,565 km",0.9,20.5034,74.957382,85,0,0
RES-03846,"92,904km",94860km,77%,26.56,87.78,142 kmh,5,0
RES-03847,"42,419 km",43768km,0.29,19.537,73.94,100,3,0
RES-03848,"46,170km",47846,92 %,22.65,76.362862,88,3,0
RES-03849,"14,220 km",14956km,0.98,15.756979,77.46,48,2,1
RES-03850,91273,92747km,7 %,21.11,74.6072,151 kmh,4,0
RES-03851,63063km,"63,669km",30 %,15.01,80.78,172 kmh,4,1
RES-03852,"71,982 km","73,449km",93 %,26.124585,83.992916,99,3,1
RES-03853,"101,414km",103046km,0.8,19.67,77.68,136 kmh,3,1
RES-03854,"23,118km","24,513km",16 %,18.1687,84.2394,62,1,0
RES-03855,94579km,"96,280 km",0.86,26.56,86.6501,42,5,0
RES-03856,45021,46560km,0.5,25.09,77.04011,169 kmh,5,0
RES-03857,"111,071 km","112,747km",0.79,17.1739,75.21,68,1,1
RES-03858,67852,68466,38 %,18.83057,73.4811,121 kmh,2,0
RES-03859,"28,365 km",30044km,66 %,27.7,85.655123,166 kmh,4,1
RES-03860,"57,213km",57672,1.0,20.071721,73.053,121 kmh,3,0
RES-03861,"98,533 km",99744km,48%,27.55,78.723,89,2,0
RES-03862,"101,151 km",103148,41 %,15.624422,72.5423,126 kmh,2,0
RES-03863,100796km,"101,768 km",0.2,21.76,81.59,82,1,1
RES-03864,81985km,"82,967 km",93 %,14.56,81.03,159 kmh,5,1
RES-03865,89443,"90,992km",88%,22.438313,85.849728,146 kmh,0,0
RES-03866,"101,259km","102,147km",0.52,27.67,82.62,171 kmh,3,0
RES-03867,"77,942 km",79286km,0.9,23.174003,87.405,132 kmh,6,1
RES-03868,"93,710 km","94,445km",21 %,14.45,74.05,120 kmh,5,0
RES-03869,"7,732 km","8,319 km",56%,14.0359,86.99,50,1,0
RES-03870,7511,8869km,24 %,27.52,74.954898,155 kmh,1,0
RES-03871,43473,"43,607km",0.7,18.4498,74.640719,61,4,1
RES-03872,"61,226km","62,484 km",23 %,18.429542,76.713738,132 kmh,1,0
RES-03873,117415,"118,635km",0.53,23.0159,80.89,152 kmh,0,0
RES-03874,107992,108931km,7%,24.92,78.71,45,0,0
RES-03875,"116,096km","116,523 km",0.50,16.3213,78.486361,161 kmh,1,0
RES-03876,69719km,"70,010 km",96 %,20.013261,80.07,135 kmh,4,0
RES-03877,82603km,82650,42 %,15.6722,77.21,120 kmh,3,0
RES-03878,"38,341km",40091km,0.58,13.223356,84.96,59,6,0
RES-03879,"17,423km","19,123 km",0.4,16.57,73.493,155 kmh,6,0
RES-03880,26172km,26941,17%,12.808384,78.25,93,4,0
RES-03881,"34,052km",34960,0.19,17.9251,78.5633,55,3,1
RES-03882,"24,073 km",25809km,0.7,16.698828,73.8728,168 kmh,0,1
RES-03883,"35,911 km","37,691 km",0.38,14.488129,84.3272,66,1,0
RES-03884,117440,118323,91 %,27.604766,85.88,130 kmh,1,0
RES-03885,119671,"121,226 km",10 %,18.3853,82.94,45,6,0
RES-03886,"80,268 km","82,099 km",94 %,15.183226,78.223943,87,0,0
RES-03887,"95,492km",97116km,16 %,21.280903,72.8137,49,6,0
RES-03888,"59,343km","60,908km",80 %,14.66581,82.018623,44,6,0
RES-03889,70542km,"72,411km",0.2,22.260644,77.5393,76,6,0
RES-03890,52209,"53,370km",0.95,23.7356,85.1768,175 kmh,0,0
RES-03891,103683,105129km,19 %,12.987279,82.41628,63,2,0
RES-03892,"38,373km","38,131 km",30%,13.886163,76.4909,78,2,1
RES-03893,111830km,"112,677 km",49%,23.3239,78.88,73,5,0
RES-03894,37628,"39,071 km",0.5,16.3,75.511281,96,0,0
RES-03895,"116,025km","117,471km",77 %,27.179957,78.162813,43,6,0
RES-03896,"27,936 km",29465,0.43,24.574522,78.56,61,1,0
RES-03897,82154km,83620,0.9,25.261512,86.45,44,5,0
RES-03898,5844,"6,228 km",0.46,21.4173,79.54,96,2,0
RES-03899,11303,12410,0.1,20.582172,86.757579,144 kmh,0,0
RES-03900,"81,064 km","81,654 km",0.90,23.4374,85.6734,50,0,0
RES-03901,111505,111689,0.73,20.253014,86.602,78,6,0
RES-03902,"49,352 km",50516km,86%,23.48,74.152145,65,4,1
RES-03903,"61,980 km","63,667 km",0.8,14.11,76.933367,94,0,0
RES-03904,"87,924km",88982km,0.21,15.09,73.45,90,1,0
RES-03905,"70,308 km",72263,17 %,20.64,80.98,59,1,1
RES-03906,"107,005 km","108,000km",66%,17.397989,81.313063,75,0,0
RES-03907,54242km,54413,0.69,12.585647,77.326628,152 kmh,6,0
RES-03908,"61,306 km","62,610 km",15 %,14.4913,83.9673,135 kmh,1,0
RES-03909,"68,223km","68,829km",69 %,22.6145,73.0702,53,4,0
RES-03910,"103,972 km",103884,0.34,22.18,84.7878,150 kmh,6,1
RES-03911,"81,408 km","82,839km",78%,24.25,81.854384,134 kmh,6,0
RES-03912,41992,42217,0.93,14.83,74.3151,55,5,0
RES-03913,"90,959 km",92140,61%,22.8391,78.2346,143 kmh,6,0
RES-03914,"105,073 km",105925,0.3,14.961699,84.0999,121 kmh,0,0
RES-03915,100365km,"101,542 km",0.8,26.68,79.2981,90,2,0
RES-03916,"117,225km",118025km,60%,20.43,74.8748,158 kmh,1,0
RES-03917,"91,877km","93,026km",0.4,14.595,86.48,79,0,1
RES-03918,23241,"25,007 km",0.08,12.987,73.5578,66,5,1
RES-03919,"110,002 km",111186,97 %,17.74,73.463304,99,3,0
RES-03920,49663,"51,428 km",0.3,12.0988,84.5171,136 kmh,1,0
RES-03921,116076,117304km,37 %,17.716,77.06,89,4,0
RES-03922,33767,"34,828 km",0.78,26.252025,85.3693,140 kmh,0,0
RES-03923,"87,404 km","88,197km",35%,22.5729,75.788009,164 kmh,6,1
RES-03924,80783,"81,259km",5%,25.8811,81.129396,52,6,0
RES-03925,"110,774km","111,154 km",0.6,23.608215,74.3218,130 kmh,0,0
RES-03926,52198km,53610,49%,20.14,77.587512,56,2,0
RES-03927,101014km,"102,612 km",53%,23.478288,72.7028,167 kmh,0,0
RES-03928,"112,279km",112863,95%,17.953,86.03,48,0,0
RES-03929,"46,403 km","46,620 km",73 %,27.7533,73.8881,67,3,0
RES-03930,39340km,39468km,0.07,23.29,77.965976,141 kmh,3,0
RES-03931,7342,8535,89%,13.124326,85.36,152 kmh,5,0
RES-03932,72673km,"73,885km",0.1,18.7823,76.91,90,5,1
RES-03933,71288,"72,563 km",0.45,23.350012,78.6504,43,3,0
RES-03934,"97,783 km",98760km,61 %,15.84,76.015279,75,4,0
RES-03935,"19,183 km",19299,43 %,25.7939,86.79,41,3,0
RES-03936,83443,83476km,0.62,21.737541,85.613045,61,4,0
RES-03937,39102,"40,106km",0.62,14.5977,75.220843,64,3,0
RES-03938,55491,56455,67%,19.6666,78.5503,154 kmh,0,0
RES-03939,32713,33728,69 %,24.158268,80.8226,156 kmh,6,0
RES-03940,15309,17058km,42 %,17.46,80.780814,168 kmh,2,0
RES-03941,67062km,"68,302 km",70 %,19.0,79.2731,156 kmh,0,0
RES-03942,62801km,"63,746 km",0.98,14.77,85.544179,145 kmh,0,0
RES-03943,"33,366 km",33815,33 %,15.483713,77.6944,124 kmh,2,1
RES-03944,"109,372 km","109,522 km",94 %,12.213816,80.84,148 kmh,3,0
RES-03945,"85,516km","86,172 km",0.78,15.75,81.73,75,5,0
RES-03946,95338,"96,844 km",16%,24.753633,77.28,160 kmh,6,0
RES-03947,"71,012km",71530km,24 %,15.85,78.9,89,0,0
RES-03948,"38,485 km","39,415 km",0.8,21.27,73.817889,132 kmh,3,0
RES-03949,"71,453 km",72802km,0.8,13.7447,86.8551,92,2,1
RES-03950,"89,036km",89701,11%,24.16,73.444718,145 kmh,0,0
RES-03951,114609,"115,056km",0.7,14.1,85.4624,94,5,1
RES-03952,76918km,78830km,51%,14.6057,77.01,160 kmh,5,0
RES-03953,"43,121km","43,638 km",49 %,16.8383,87.97,56,3,0
RES-03954,"73,147km",74112,42 %,23.75,77.494652,80,5,0
RES-03955,37258km,38905,0.52,26.9872,85.2614,151 kmh,3,0
RES-03956,"9,280 km","10,458 km",0.43,27.828343,78.248401,65,6,0
RES-03957,38237,38253km,12 %,14.43,83.8857,137 kmh,6,0
RES-03958,"117,541 km",119528km,0.45,26.175793,85.9242,70,5,0
RES-03959,"9,785km","10,255km",0.2,16.48,77.64,180 kmh,3,0
RES-03960,"12,812km","14,086 km",0.41,26.54308,76.32,137 kmh,4,1
RES-03961,"39,117 km","39,777km",27%,25.29063,82.279083,120 kmh,3,0
